x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-2.3287760E+00,-2.3249058E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3281250E+00,-2.3249058E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3274740E+00,-2.3299309E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.3268229E+00,-2.3299309E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3261719E+00,-2.3333857E+00,+187.6570E-03,+117.3053E-03,+224.4033E-03
-2.3255208E+00,-2.3333857E+00,+187.6570E-03,+115.7349E-03,+222.8329E-03
-2.3248698E+00,-2.3384108E+00,+187.6570E-03,+115.7349E-03,+222.8329E-03
-2.3242188E+00,-2.3384108E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3235677E+00,-2.3399811E+00,+189.2274E-03,+115.7349E-03,+222.8329E-03
-2.3229167E+00,-2.3415515E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.3222656E+00,-2.3415515E+00,+189.2274E-03,+117.3053E-03,+222.8329E-03
-2.3216146E+00,-2.3434359E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3209635E+00,-2.3415515E+00,+189.2274E-03,+117.3053E-03,+224.4033E-03
-2.3203125E+00,-2.3434359E+00,+189.2274E-03,+117.3053E-03,+226.2877E-03
-2.3196615E+00,-2.3465766E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3190104E+00,-2.3465766E+00,+192.6822E-03,+120.7600E-03,+227.8580E-03
-2.3183594E+00,-2.3465766E+00,+192.6822E-03,+118.8756E-03,+229.4284E-03
-2.3177083E+00,-2.3465766E+00,+194.2525E-03,+118.8756E-03,+227.8580E-03
-2.3170573E+00,-2.3484610E+00,+192.6822E-03,+118.8756E-03,+227.8580E-03
-2.3164063E+00,-2.3484610E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3157552E+00,-2.3500314E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.3151042E+00,-2.3516017E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.3144531E+00,-2.3516017E+00,+196.1369E-03,+120.7600E-03,+229.4284E-03
-2.3138021E+00,-2.3516017E+00,+194.2525E-03,+120.7600E-03,+229.4284E-03
-2.3131510E+00,-2.3534862E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3125000E+00,-2.3566269E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3118490E+00,-2.3566269E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3111979E+00,-2.3585113E+00,+192.6822E-03,+118.8756E-03,+226.2877E-03
-2.3105469E+00,-2.3600816E+00,+192.6822E-03,+120.7600E-03,+226.2877E-03
-2.3098958E+00,-2.3616520E+00,+191.1118E-03,+117.3053E-03,+226.2877E-03
-2.3092448E+00,-2.3635364E+00,+189.2274E-03,+115.7349E-03,+224.4033E-03
