x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-457.5629E-03,+2.3720163E+00,+247.5005E-03,+4.8549516E+00,+4.6705270E+00
-457.4327E-03,+2.3714404E+00,+246.8460E-03,+4.8612996E+00,+4.6704617E+00
-457.3025E-03,+2.3719640E+00,+246.7807E-03,+4.8532493E+00,+4.6697418E+00
-457.1723E-03,+2.3720163E+00,+253.2593E-03,+4.8510257E+00,+4.6682368E+00
-457.0421E-03,+2.3720163E+00,+247.3686E-03,+4.8602531E+00,+4.6709856E+00
-456.9119E-03,+2.3714404E+00,+253.9792E-03,+4.8553435E+00,+4.6741263E+00
-456.7817E-03,+2.3711002E+00,+247.4339E-03,+4.8519415E+00,+4.6700685E+00
-456.6515E-03,+2.3716500E+00,+246.7807E-03,+4.8574390E+00,+4.6711162E+00
-456.5213E-03,+2.3717022E+00,+252.5395E-03,+4.8572418E+00,+4.6777255E+00
-456.3910E-03,+2.3717022E+00,+253.7819E-03,+4.8600559E+00,+4.6718348E+00
-456.2608E-03,+2.3714143E+00,+254.5671E-03,+4.8610370E+00,+4.6770057E+00
-456.1306E-03,+2.3713882E+00,+252.4729E-03,+4.8503046E+00,+4.6717695E+00
-456.0004E-03,+2.3713882E+00,+247.2379E-03,+4.8543637E+00,+4.6712469E+00
