x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-16.540781E-03,+3.391016868E+00,+4.925172713E+00,+4.891368643E+00,+4.884280798E+00
-16.534271E-03,+3.392585961E+00,+4.925225477E+00,+4.891631207E+00,+4.884069740E+00
-16.527760E-03,+3.394106065E+00,+4.925540806E+00,+4.891732962E+00,+4.883652657E+00
-16.521250E-03,+3.396041993E+00,+4.926116182E+00,+4.891263114E+00,+4.883599893E+00
-16.514740E-03,+3.397611087E+00,+4.926006878E+00,+4.891475430E+00,+4.883495622E+00
-16.508229E-03,+3.399131191E+00,+4.925225477E+00,+4.892417641E+00,+4.883495622E+00
-16.501719E-03,+3.401119883E+00,+4.925171454E+00,+4.893043266E+00,+4.883917738E+00
-16.495208E-03,+3.403162599E+00,+4.924964171E+00,+4.892884972E+00,+4.884382552E+00
-16.488698E-03,+3.404726659E+00,+4.925489300E+00,+4.892783218E+00,+4.883652657E+00
-16.482187E-03,+3.405570891E+00,+4.926431511E+00,+4.892989243E+00,+4.883599893E+00
-16.475677E-03,+3.407925161E+00,+4.926951606E+00,+4.892519396E+00,+4.883548386E+00
-16.469167E-03,+3.409913853E+00,+4.926848593E+00,+4.892678947E+00,+4.883599893E+00
-16.462656E-03,+3.411534453E+00,+4.926951606E+00,+4.893147536E+00,+4.883706680E+00
-16.456146E-03,+3.412739228E+00,+4.926532006E+00,+4.892410092E+00,+4.883965469E+00
-16.449635E-03,+3.414099780E+00,+4.925692808E+00,+4.891580959E+00,+4.884074773E+00
-16.443125E-03,+3.415725413E+00,+4.924858642E+00,+4.892626183E+00,+4.884434058E+00
-16.436615E-03,+3.417606060E+00,+4.924858642E+00,+4.892621150E+00,+4.883548386E+00
-16.430104E-03,+3.418812094E+00,+4.925069700E+00,+4.892261865E+00,+4.883599893E+00
-16.423594E-03,+3.420803303E+00,+4.925539548E+00,+4.892725420E+00,+4.883601151E+00
-16.417083E-03,+3.422788221E+00,+4.925327231E+00,+4.891681455E+00,+4.883704163E+00
-16.410573E-03,+3.423941490E+00,+4.924807136E+00,+4.891578443E+00,+4.883495622E+00
-16.404062E-03,+3.425828429E+00,+4.924962913E+00,+4.891786984E+00,+4.883653915E+00
-16.397552E-03,+3.427707818E+00,+4.924911407E+00,+4.891786984E+00,+4.883808434E+00
-16.391042E-03,+3.428758075E+00,+4.925437794E+00,+4.891470397E+00,+4.883548386E+00
-16.384531E-03,+3.430800790E+00,+4.925797078E+00,+4.891161360E+00,+4.883652657E+00
